"date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"347","2015-02-04 23:37:00",21.2,25.34,0,464.5,0.00394212113144808,0
"348","2015-02-04 23:38:00",21.2,25.29,0,465.666666666667,0.00393429347565304,0
"349","2015-02-04 23:38:59",21.2,25.365,0,465.75,0.00394603503276295,0
"350","2015-02-04 23:39:59",21.2,25.39,0,464,0.00394994898302393,0
"351","2015-02-04 23:41:00",21.2,25.39,0,467,0.00394994898302393,0
"352","2015-02-04 23:42:00",21.15,25.39,0,466.5,0.0039377674602206,0
"353","2015-02-04 23:43:00",21.2,25.39,0,465,0.00394994898302393,0
"354","2015-02-04 23:44:00",21.2,25.39,0,462,0.00394994898302393,0
"355","2015-02-04 23:44:59",21.2,25.39,0,459.666666666667,0.00394994898302393,0
"356","2015-02-04 23:45:59",21.2,25.29,0,458,0.00393429347565304,0
"357","2015-02-04 23:47:00",21.2,25.34,0,462.5,0.00394212113144808,0
"358","2015-02-04 23:48:00",21.2,25.29,0,467,0.00393429347565304,0
"359","2015-02-04 23:49:00",21.2,25.29,0,466.5,0.00393429347565304,0
"360","2015-02-04 23:50:00",21.2,25.29,0,463,0.00393429347565304,0
"361","2015-02-04 23:51:00",21.2,25.29,0,465,0.00393429347565304,0
"362","2015-02-04 23:51:59",21.2,25.29,0,463.25,0.00393429347565304,0
"363","2015-02-04 23:53:00",21.2,25.29,0,460,0.00393429347565304,0
"364","2015-02-04 23:54:00",21.2,25.29,0,457,0.00393429347565304,0
"365","2015-02-04 23:55:00",21.2,25.29,0,456,0.00393429347565304,0
"366","2015-02-04 23:55:59",21.245,25.245,0,454,0.00393817695145039,0
"367","2015-02-04 23:57:00",21.23,25.23,0,454,0.00393217865599575,0
"368","2015-02-04 23:57:59",21.29,25.29,0,458,0.00395621617653094,0
"369","2015-02-04 23:58:59",21.2,25.2,0,456,0.00392020418856616,0
"370","2015-02-05 00:00:00",21.245,25.245,0,456.5,0.00393817695145039,0
"371","2015-02-05 00:01:00",21.245,25.245,0,458.5,0.00393817695145039,0
"372","2015-02-05 00:02:00",21.26,25.26,0,459.666666666667,0.00394418263158888,0
"373","2015-02-05 00:03:00",21.245,25.245,0,464,0.00393817695145039,0
"374","2015-02-05 00:04:00",21.245,25.2,0,465,0.00393111266145068,0
"375","2015-02-05 00:04:59",21.29,25.2,0,461,0.00394204788657305,0
"376","2015-02-05 00:06:00",21.245,25.2,0,458.5,0.00393111266145068,0
"377","2015-02-05 00:07:00",21.29,25.2,0,459,0.00394204788657305,0
"378","2015-02-05 00:08:00",21.29,25.2,0,451,0.00394204788657305,0
"379","2015-02-05 00:08:59",21.29,25.2,0,456,0.00394204788657305,0
"380","2015-02-05 00:10:00",21.29,25.2,0,463,0.00394204788657305,0
"381","2015-02-05 00:10:59",21.29,25.2,0,461.666666666667,0.00394204788657305,0
"382","2015-02-05 00:11:59",21.29,25.2,0,458,0.00394204788657305,0
"383","2015-02-05 00:13:00",21.29,25.2,0,450,0.00394204788657305,0
"384","2015-02-05 00:14:00",21.29,25.2,0,457,0.00394204788657305,0
"385","2015-02-05 00:15:00",21.29,25.2,0,456,0.00394204788657305,0
"386","2015-02-05 00:16:00",21.29,25.2,0,456,0.00394204788657305,0
"387","2015-02-05 00:16:59",21.29,25.2,0,461,0.00394204788657305,0
"388","2015-02-05 00:17:59",21.29,25.2,0,463,0.00394204788657305,0
"389","2015-02-05 00:19:00",21.29,25.2,0,460,0.00394204788657305,0
"390","2015-02-05 00:20:00",21.29,25.2,0,456,0.00394204788657305,0
"391","2015-02-05 00:21:00",21.29,25.2,0,454.5,0.00394204788657305,0
"392","2015-02-05 00:22:00",21.29,25.2,0,448.5,0.00394204788657305,0
"393","2015-02-05 00:23:00",21.29,25.2,0,453.5,0.00394204788657305,0
"394","2015-02-05 00:23:59",21.29,25.2,0,454,0.00394204788657305,0
"395","2015-02-05 00:24:59",21.29,25.2,0,454,0.00394204788657305,0
"396","2015-02-05 00:26:00",21.29,25.245,0,450.5,0.00394913195137757,0
"397","2015-02-05 00:27:00",21.29,25.245,0,453,0.00394913195137757,0
"398","2015-02-05 00:28:00",21.2,25.2,0,457,0.00392020418856616,0
"399","2015-02-05 00:29:00",21.2,25.2,0,452.5,0.00392020418856616,0
"850","2015-02-05 07:59:59",21,23.6,412.2,553.25,0.00362476752736239,1
"851","2015-02-05 08:00:59",21,23.6,405,559.25,0.00362476752736239,1
"852","2015-02-05 08:02:00",21,23.6,405,567.333333333333,0.00362476752736239,1
"853","2015-02-05 08:03:00",21,23.7,405,569,0.00364021660047908,1
"854","2015-02-05 08:04:00",21,23.7,405,576,0.00364021660047908,1
"855","2015-02-05 08:05:00",21.025,23.7225,405,578.75,0.00364932867048953,1
"856","2015-02-05 08:06:00",21.025,23.7225,412,585.75,0.00364932867048953,1
"857","2015-02-05 08:06:59",21.05,23.745,419,590,0.00365845928385946,1
"858","2015-02-05 08:08:00",21.025,23.7225,419,590,0.00364932867048953,1
"859","2015-02-05 08:09:00",21.1,23.76,419,587.666666666667,0.00367211235503663,1
"860","2015-02-05 08:10:00",21.075,23.72,419,594,0.00366023552315573,1
"861","2015-02-05 08:10:59",21.0333333333333,23.6666666666667,419,602.333333333333,0.0036425651983171,1
"862","2015-02-05 08:12:00",21.075,23.7675,419,611,0.00366760847238762,1
"863","2015-02-05 08:12:59",21.1,23.79,419,611.333333333333,0.00367677626792028,1
"864","2015-02-05 08:13:59",21.1,23.79,419,613,0.00367677626792028,1
"865","2015-02-05 08:15:00",21.1,23.73,419,615,0.00366744851168384,1
"866","2015-02-05 08:16:00",21.15,23.7225,419,615.75,0.00367762368029252,1
"867","2015-02-05 08:17:00",21.2,23.745,419,620.5,0.00369251536345345,1
"868","2015-02-05 08:18:00",21.2,23.79,419,630.666666666667,0.00369955480346118,1
"869","2015-02-05 08:19:00",21.2,23.79,419,640.5,0.00369955480346118,1
"870","2015-02-05 08:19:59",21.26,23.8566666666667,423.666666666667,641,0.00372374955324299,1
"871","2015-02-05 08:21:00",21.29,23.865,422.5,650.75,0.00373196021214811,1
"872","2015-02-05 08:22:00",21.29,23.89,422.5,650.5,0.00373589314251898,0
"873","2015-02-05 08:23:00",21.29,23.89,419,651,0.00373589314251898,1
"874","2015-02-05 08:23:59",21.3233333333333,23.9266666666667,428.333333333333,654.666666666667,0.00374936387120372,1
"875","2015-02-05 08:25:00",21.29,24,424.6,664.25,0.00375319862350842,1
"876","2015-02-05 08:25:59",21.34,24,426,675.4,0.00376479322756297,1
"877","2015-02-05 08:26:59",21.29,24.05,429.5,675,0.00376106506766724,1
"878","2015-02-05 08:28:00",21.29,24.1,419,679,0.00376893170960922,1
"879","2015-02-05 08:29:00",21.315,24.175,426,685.5,0.00378656816292857,1
"880","2015-02-05 08:30:00",21.29,24.2,419,689.333333333333,0.00378466558687248,1
"881","2015-02-05 08:31:00",21.29,24.2,433,692.75,0.00378466558687248,1
"882","2015-02-05 08:31:59",21.34,24.15,433,695.5,0.00378846650108156,1
"883","2015-02-05 08:32:59",21.3233333333333,24.1,433,693.333333333333,0.00377669052642096,1
"884","2015-02-05 08:34:00",21.29,24.1,433,694.25,0.00376893170960922,1
"885","2015-02-05 08:35:00",21.34,24.2225,433,703,0.00379990922537672,1
"886","2015-02-05 08:36:00",21.29,24.29,433,704.5,0.00379882675290265,1
"887","2015-02-05 08:37:00",21.34,24.29,433,709,0.00381056317245117,1
"888","2015-02-05 08:38:00",21.34,24.29,433,721.5,0.00381056317245117,1
"889","2015-02-05 08:38:59",21.3233333333333,24.29,426.666666666667,727,0.00380664748676956,1
"890","2015-02-05 08:39:59",21.3566666666667,24.29,436.333333333333,733,0.00381448240765945,1
"891","2015-02-05 08:41:00",21.365,24.29,429,736.25,0.00381644335720262,1
"892","2015-02-05 08:42:00",21.39,24.29,429,742,0.00382233153775034,1
"893","2015-02-05 08:43:00",21.3566666666667,24.29,429,742.666666666667,0.00381448240765945,1
"894","2015-02-05 08:44:00",21.3233333333333,24.29,434,737,0.00380664748676956,1
"895","2015-02-05 08:44:59",21.39,24.2675,444,739.25,0.00381876914698375,1
"896","2015-02-05 08:45:59",21.3233333333333,24.29,444,752,0.00380664748676956,1
"897","2015-02-05 08:47:00",21.39,24.29,444,753.75,0.00382233153775034,1
"898","2015-02-05 08:48:00",21.365,24.2225,441.75,746.25,0.00380577286974984,1
"899","2015-02-05 08:49:00",21.39,24.26,446,754.666666666667,0.00381758169240746,1
"900","2015-02-05 08:50:00",21.39,24.26,439,755.333333333333,0.00381758169240746,1
"901","2015-02-05 08:51:00",21.39,24.29,446.5,758.25,0.00382233153775034,1
"902","2015-02-05 08:51:59",21.39,24.29,446,766.6,0.00382233153775034,1
"903","2015-02-05 08:53:00",21.39,24.29,451.5,781,0.00382233153775034,1
"904","2015-02-05 08:54:00",21.4175,24.315,455.25,785.5,0.003832782800254,1
"905","2015-02-05 08:55:00",21.39,24.29,447.333333333333,789.666666666667,0.00382233153775034,1
"906","2015-02-05 08:55:59",21.445,24.34,444,787.5,0.00384325734848259,1
"907","2015-02-05 08:57:00",21.4633333333333,24.3566666666667,455.666666666667,787.666666666667,0.00385025333877057,1
"908","2015-02-05 08:57:59",21.5,24.39,454,782.5,0.00386427647734617,1
"909","2015-02-05 08:58:59",21.5,24.39,457.333333333333,782.333333333333,0.00386427647734617,1
"910","2015-02-05 09:00:00",21.5,24.39,454,786,0.00386427647734617,1
"911","2015-02-05 09:01:00",21.5,24.3566666666667,465.666666666667,786.666666666667,0.00385896248129404,1
"912","2015-02-05 09:02:00",21.5,24.365,465.5,785.25,0.00386029097184719,1
"913","2015-02-05 09:03:00",21.5,24.29,469.666666666667,788,0.00384833475990096,1
"914","2015-02-05 09:04:00",21.525,24.5425,478.5,791.25,0.00389458311119627,1
"915","2015-02-05 09:04:59",21.55,24.5175,471.25,808.75,0.00389658701648499,1
"916","2015-02-05 09:06:00",21.6,24.39,473,812,0.00388815002810914,1
"917","2015-02-05 09:07:00",21.6,24.55,484.5,811,0.00391381704229398,1
"918","2015-02-05 09:08:00",21.7,24.7,482.5,817.75,0.00396219418759181,1
"919","2015-02-05 09:08:59",21.7,24.6966666666667,487.5,833.25,0.00396165607284392,1
"920","2015-02-05 09:10:00",21.7675,24.865,490,847.75,0.00400542914152283,1
"921","2015-02-05 09:10:59",21.79,24.89,492,854,0.0040150338084687,1
"922","2015-02-05 09:11:59",21.815,24.9175,497.25,863.5,0.00402568175706654,1
"923","2015-02-05 09:13:00",21.84,25.0225,495.5,869.75,0.00404897389842617,1
"924","2015-02-05 09:14:00",21.89,25.15,495.5,880,0.00408226578928212,1
"925","2015-02-05 09:15:00",21.89,25.2,497,895.75,0.00409043499770933,1
"926","2015-02-05 09:16:00",21.89,25.2,497,895.5,0.00409043499770933,1
"927","2015-02-05 09:16:59",21.89,25.2925,495.5,910.75,0.00410554859532466,1
"928","2015-02-05 09:17:59",21.9175,25.39,494,919.25,0.00412845029871863,1
"929","2015-02-05 09:19:00",21.9633333333333,25.3933333333333,498.666666666667,925.333333333333,0.00414063782090081,1
"930","2015-02-05 09:20:00",22,25.4725,504.25,933.75,0.00416299679533861,1
"931","2015-02-05 09:21:00",22,25.5,506,936,0.00416752126158064,1
"932","2015-02-05 09:22:00",22,25.519,505.75,939.375,0.00417064729463238,1
"933","2015-02-05 09:23:00",22,25.538,505.5,942.75,0.00417377335889663,1
"934","2015-02-05 09:23:59",22.025,25.5975,518.5,948.25,0.00418998999194358,1
"935","2015-02-05 09:24:59",22.05,25.7475,508.5,961.5,0.00422118332665464,1
"936","2015-02-05 09:26:00",22.0666666666667,25.7933333333333,503.666666666667,969.333333333333,0.004233077134502,1
"937","2015-02-05 09:27:00",22.0666666666667,25.8933333333333,496.333333333333,973.666666666667,0.00424960077695266,1
"938","2015-02-05 09:28:00",22.1,25.9266666666667,503,986.333333333333,0.00426382311660346,1
"939","2015-02-05 09:29:00",22.1,25.945,506,994.5,0.00426685884543887,1
"940","2015-02-05 09:29:59",22.1,26.075,489.5,1003.25,0.00428838576690821,1
"941","2015-02-05 09:30:59",22.1,25.83,478,1006.66666666667,0.00424781703306446,1
"942","2015-02-05 09:32:00",22.1,25.8233333333333,478,1009,0.00424671319539255,1
"943","2015-02-05 09:33:00",22.1,25.8,483.25,998.75,0.00424284979418462,1
"944","2015-02-05 09:34:00",22.1,25.8225,484,998,0.00424657521595717,1
"945","2015-02-05 09:35:00",22.1,26.05,476,1008,0.00428424585938511,1
"946","2015-02-05 09:36:00",22.1,26.1,486.5,1021,0.00429252572916348,1
"947","2015-02-05 09:36:59",22.1,26.0725,476.25,1029.5,0.00428797177369297,1
"948","2015-02-05 09:38:00",22.1,25.745,469,1025,0.00423374339422388,1
"949","2015-02-05 09:39:00",22.1,25.7933333333333,459,1015,0.00424174597402334,1
"950","2015-02-05 09:40:00",22.1,25.945,459,1011,0.00426685884543887,1
